transaction_id,date,customer_id,channel,product_tier,revenue,approved,processing_failure,disputed
T000000421,2024-01-06,101297,Outbound,Growth,283.57,1,0,0
T000000422,2024-01-06,100804,Inbound,Growth,327.59,1,0,0
T000000423,2024-01-06,101142,Inbound,Growth,459.46,0,0,0
T000000424,2024-01-06,100075,Outbound,Growth,306.29,0,0,0
T000000425,2024-01-06,100301,Partner,Pro,374.22,1,0,0
T000000426,2024-01-06,100448,Outbound,Pro,827.0,0,0,0
T000000427,2024-01-06,100539,Inbound,Starter,222.31,1,0,0
T000000428,2024-01-06,101481,Inbound,Starter,82.98,0,0,0
T000000429,2024-01-06,100692,Web,Starter,146.12,1,0,0
T000000430,2024-01-06,100993,Web,Starter,142.92,1,0,0
T000000431,2024-01-06,100966,Inbound,Growth,393.5,1,0,0
T000000432,2024-01-06,100628,Web,Starter,170.87,1,0,0
T000000433,2024-01-06,101449,Outbound,Growth,326.32,1,0,0
T000000434,2024-01-06,100333,Web,Growth,335.05,1,0,0
T000000435,2024-01-06,100051,Partner,Starter,199.11,1,0,0
T000000436,2024-01-06,101117,Web,Growth,368.38,1,0,0
T000000437,2024-01-06,100980,Inbound,Starter,196.06,1,0,0
T000000438,2024-01-06,100390,Outbound,Growth,285.72,1,0,0
T000000439,2024-01-06,101301,Web,Growth,361.43,1,0,0
T000000440,2024-01-06,100243,Inbound,Starter,228.03,0,0,0
T000000441,2024-01-06,100376,Inbound,Growth,339.04,1,0,0
T000000442,2024-01-06,100231,Web,Starter,177.33,0,0,0
T000000443,2024-01-06,100279,Web,Growth,326.47,0,0,0
T000000444,2024-01-06,101093,Web,Growth,440.63,1,0,0
T000000445,2024-01-06,101055,Web,Starter,261.21,1,0,0
T000000446,2024-01-06,100964,Web,Growth,310.51,0,0,0
T000000447,2024-01-06,101291,Inbound,Pro,353.09,0,0,0
T000000448,2024-01-07,100104,Web,Growth,235.36,0,0,0
T000000449,2024-01-07,101116,Web,Growth,308.86,1,0,0
T000000450,2024-01-07,100692,Outbound,Starter,112.55,1,0,0
T000000451,2024-01-07,100242,Inbound,Growth,293.36,1,0,0
T000000452,2024-01-07,100161,Partner,Pro,631.59,0,0,0
T000000453,2024-01-07,100434,Inbound,Starter,214.74,1,0,0
T000000454,2024-01-07,100345,Outbound,Starter,206.54,1,0,0
T000000455,2024-01-07,100313,Inbound,Pro,301.31,1,0,0
T000000456,2024-01-07,100611,Partner,Starter,182.99,1,0,0
T000000457,2024-01-07,100069,Inbound,Growth,420.62,1,0,0
T000000458,2024-01-07,100488,Inbound,Pro,505.9,1,0,0
T000000459,2024-01-07,101306,Outbound,Starter,114.55,1,0,0
T000000460,2024-01-07,101298,Inbound,Growth,424.12,0,0,0
T000000461,2024-01-07,100012,Web,Growth,445.62,1,0,0
T000000462,2024-01-07,101017,Outbound,Pro,952.55,1,0,0
T000000463,2024-01-07,101486,Outbound,Pro,684.74,1,0,0
T000000464,2024-01-07,100867,Inbound,Pro,494.4,0,0,0
T000000465,2024-01-07,100585,Web,Starter,150.88,1,0,0
T000000466,2024-01-07,100736,Web,Growth,298.51,0,0,0
T000000467,2024-01-07,100319,Outbound,Pro,399.45,1,0,0
T000000468,2024-01-07,100595,Inbound,Growth,290.3,0,0,0
T000000469,2024-01-07,101405,Web,Growth,162.77,1,0,0
T000000470,2024-01-07,100918,Web,Starter,178.52,0,0,0
T000000471,2024-01-07,100646,Outbound,Pro,308.13,1,0,0
T000000472,2024-01-07,100186,Inbound,Starter,234.02,0,1,0
T000000473,2024-01-07,101359,Inbound,Starter,193.37,0,0,0
T000000474,2024-01-07,100243,Inbound,Pro,583.63,1,0,0
T000000475,2024-01-07,101082,Web,Pro,748.28,1,0,0
T000000476,2024-01-07,100454,Web,Pro,352.41,1,0,0
T000000477,2024-01-07,100417,Web,Growth,235.34,1,0,0
T000000478,2024-01-07,100256,Web,Starter,171.99,1,0,0
T000000479,2024-01-07,100562,Inbound,Growth,255.33,1,0,0
T000000480,2024-01-07,101015,Web,Starter,175.35,1,0,0
T000000481,2024-01-07,100624,Outbound,Pro,371.62,1,0,0
T000000482,2024-01-07,100037,Outbound,Growth,268.53,0,0,0
T000000483,2024-01-07,100396,Web,Starter,203.43,1,0,0
T000000484,2024-01-07,100240,Inbound,Starter,234.56,1,0,0
T000000485,2024-01-07,100602,Web,Starter,99.35,1,0,0
T000000486,2024-01-07,101353,Web,Pro,610.57,1,0,0
T000000487,2024-01-07,101444,Web,Growth,284.58,1,0,0
T000000488,2024-01-07,101496,Web,Starter,206.82,1,0,0
T000000489,2024-01-07,100169,Outbound,Starter,153.19,1,0,0
T000000490,2024-01-07,100731,Inbound,Starter,144.42,1,0,0
T000000491,2024-01-07,100068,Web,Starter,183.64,0,0,0
T000000492,2024-01-07,100743,Partner,Pro,578.5,1,0,0
T000000493,2024-01-07,100865,Web,Growth,487.48,1,0,0
T000000494,2024-01-07,101160,Inbound,Starter,180.49,1,0,0
T000000495,2024-01-07,100504,Inbound,Growth,444.24,1,0,0
T000000496,2024-01-07,100054,Outbound,Starter,189.07,1,0,0
T000000497,2024-01-07,100681,Web,Starter,201.19,1,0,0
T000000498,2024-01-07,100640,Web,Growth,287.25,1,0,0
T000000499,2024-01-07,100936,Web,Starter,184.99,0,0,0
T000000500,2024-01-07,100149,Inbound,Growth,353.51,1,0,0
T000000501,2024-01-07,100919,Outbound,Growth,234.07,1,0,0
T000000502,2024-01-07,100601,Inbound,Pro,577.07,1,0,0
T000000503,2024-01-07,101108,Inbound,Starter,154.32,1,0,0
T000000504,2024-01-07,101475,Outbound,Growth,211.66,1,0,0
T000000505,2024-01-07,100341,Partner,Starter,259.05,0,0,0
T000000506,2024-01-07,101130,Outbound,Growth,216.6,1,0,0
T000000507,2024-01-07,100191,Outbound,Starter,242.01,1,0,0
T000000508,2024-01-07,101477,Web,Growth,354.6,1,0,0
T000000509,2024-01-07,100721,Web,Starter,140.52,0,0,0
T000000510,2024-01-07,101119,Inbound,Pro,731.7,1,0,0
T000000511,2024-01-07,101166,Outbound,Pro,400.14,1,0,0
T000000512,2024-01-07,100912,Web,Starter,221.54,0,0,0
T000000513,2024-01-08,100653,Web,Starter,74.95,1,0,0
T000000514,2024-01-08,101197,Inbound,Starter,167.06,1,0,0
T000000515,2024-01-08,101017,Web,Pro,522.33,0,0,0
T000000516,2024-01-08,100002,Web,Growth,418.44,1,0,0
T000000517,2024-01-08,100977,Outbound,Pro,525.16,1,0,0
T000000518,2024-01-08,100731,Inbound,Growth,532.22,0,0,0
T000000519,2024-01-08,100359,Web,Starter,185.93,1,0,0
T000000520,2024-01-08,100396,Outbound,Starter,159.26,0,0,0
T000000521,2024-01-08,100956,Web,Starter,156.49,0,0,0
T000000522,2024-01-08,100129,Partner,Pro,664.58,1,0,0
T000000523,2024-01-08,100909,Inbound,Growth,324.77,1,0,0
T000000524,2024-01-08,101269,Inbound,Growth,210.88,1,0,0
T000000525,2024-01-08,100130,Web,Growth,546.07,0,0,0
T000000526,2024-01-08,100011,Inbound,Growth,294.39,0,0,0
T000000527,2024-01-08,100090,Web,Starter,229.47,1,0,0
T000000528,2024-01-08,101095,Inbound,Growth,417.4,1,0,0
T000000529,2024-01-08,101271,Outbound,Growth,441.88,1,0,0
T000000530,2024-01-08,101482,Partner,Growth,451.13,1,0,0
T000000531,2024-01-08,100043,Inbound,Starter,325.97,0,0,0
T000000532,2024-01-08,100723,Web,Starter,236.98,1,0,0
T000000533,2024-01-08,100072,Web,Growth,169.49,1,0,0
T000000534,2024-01-08,100556,Inbound,Pro,659.86,0,0,0
T000000535,2024-01-08,100461,Outbound,Pro,581.1,1,0,0
T000000536,2024-01-08,100908,Web,Growth,255.74,1,0,0
T000000537,2024-01-08,101363,Web,Starter,241.63,1,0,0
T000000538,2024-01-08,101207,Partner,Starter,189.71,1,0,0
T000000539,2024-01-08,100095,Web,Growth,299.13,1,0,0
T000000540,2024-01-08,100360,Inbound,Starter,190.12,1,0,0
T000000541,2024-01-08,100412,Inbound,Growth,396.75,1,0,0
T000000542,2024-01-08,100376,Web,Growth,371.58,1,0,0
T000000543,2024-01-08,100529,Web,Starter,103.19,1,0,0
T000000544,2024-01-08,100910,Web,Starter,194.53,1,0,0
T000000545,2024-01-08,101109,Inbound,Starter,92.44,0,0,0
T000000546,2024-01-08,101409,Partner,Starter,183.1,1,0,0
T000000547,2024-01-08,101054,Web,Growth,481.78,1,0,0
T000000548,2024-01-08,100447,Inbound,Starter,216.36,0,0,0
T000000549,2024-01-08,100276,Partner,Starter,249.6,1,0,0
T000000550,2024-01-08,100565,Web,Starter,207.92,1,0,0
T000000551,2024-01-08,101199,Inbound,Starter,302.89,0,0,0
T000000552,2024-01-08,101489,Outbound,Growth,387.76,1,0,0
T000000553,2024-01-08,100588,Inbound,Growth,413.66,1,0,0
T000000554,2024-01-08,100264,Web,Growth,222.42,1,0,0
T000000555,2024-01-08,100007,Inbound,Growth,311.33,0,0,0
T000000556,2024-01-08,100115,Inbound,Starter,186.09,1,0,0
T000000557,2024-01-08,100955,Inbound,Growth,370.69,1,0,0
T000000558,2024-01-08,100884,Inbound,Starter,163.92,1,0,0
T000000559,2024-01-08,100964,Inbound,Pro,659.67,0,0,0
T000000560,2024-01-08,100036,Web,Starter,206.69,1,0,0
T000000561,2024-01-08,100655,Inbound,Starter,187.47,1,0,0
T000000562,2024-01-08,100270,Inbound,Starter,214.63,1,0,0
T000000563,2024-01-08,100504,Inbound,Growth,317.76,0,0,0
T000000564,2024-01-08,100933,Outbound,Starter,186.22,1,0,0
T000000565,2024-01-08,100413,Inbound,Pro,687.33,1,0,0
T000000566,2024-01-08,100989,Web,Starter,148.43,1,0,0
T000000567,2024-01-08,100433,Web,Growth,188.71,0,0,0
T000000568,2024-01-08,100765,Web,Growth,173.61,1,0,0
T000000569,2024-01-08,100688,Inbound,Starter,228.78,0,0,0
T000000570,2024-01-08,100575,Web,Starter,124.42,1,0,0
T000000571,2024-01-08,100189,Web,Starter,170.21,1,0,0
T000000572,2024-01-08,100864,Inbound,Growth,281.44,1,0,0
T000000573,2024-01-08,101485,Outbound,Pro,597.45,1,0,0
T000000574,2024-01-08,100965,Web,Starter,100.14,1,0,0
T000000575,2024-01-08,101118,Inbound,Starter,184.66,0,0,0
T000000576,2024-01-08,101205,Outbound,Starter,190.65,1,0,0
T000000577,2024-01-08,100057,Web,Starter,182.34,0,0,0
T000000578,2024-01-08,101189,Inbound,Growth,384.39,1,0,0
T000000579,2024-01-08,100363,Web,Starter,143.02,1,0,0
T000000580,2024-01-08,100997,Inbound,Starter,92.18,1,0,0
T000000581,2024-01-08,101475,Inbound,Pro,299.82,1,0,0
T000000582,2024-01-09,101341,Outbound,Growth,267.5,1,0,0
T000000583,2024-01-09,100533,Web,Growth,447.37,1,0,0
T000000584,2024-01-09,101303,Partner,Starter,127.27,1,0,0
T000000585,2024-01-09,100658,Partner,Growth,336.1,1,0,0
T000000586,2024-01-09,100907,Outbound,Starter,159.5,1,0,0
T000000587,2024-01-09,100202,Web,Growth,241.97,1,0,0
T000000588,2024-01-09,100761,Inbound,Starter,209.87,1,0,0
T000000589,2024-01-09,100639,Outbound,Growth,438.56,0,0,0
T000000590,2024-01-09,100184,Partner,Starter,229.33,1,0,0
T000000591,2024-01-09,100317,Web,Growth,256.66,0,0,0
T000000592,2024-01-09,101054,Outbound,Starter,152.49,0,0,0
T000000593,2024-01-09,100270,Web,Pro,692.87,1,0,0
T000000594,2024-01-09,100198,Outbound,Starter,219.35,0,0,0
T000000595,2024-01-09,100086,Web,Pro,295.08,1,0,0
T000000596,2024-01-09,100039,Web,Pro,456.04,0,0,0
T000000597,2024-01-09,100651,Web,Starter,260.26,1,0,0
T000000598,2024-01-09,100732,Web,Starter,146.76,1,0,0
T000000599,2024-01-09,100936,Partner,Starter,53.41,1,0,0
T000000600,2024-01-09,100858,Inbound,Pro,509.72,1,0,0
T000000601,2024-01-09,100805,Web,Growth,168.44,0,0,0
T000000602,2024-01-09,101498,Inbound,Growth,268.68,0,0,0
T000000603,2024-01-09,100374,Inbound,Starter,161.18,1,0,0
T000000604,2024-01-09,101068,Web,Growth,331.66,1,0,0
T000000605,2024-01-09,100119,Outbound,Starter,226.46,1,0,0
T000000606,2024-01-09,101272,Outbound,Starter,177.84,1,0,0
T000000607,2024-01-09,100543,Web,Starter,237.76,1,0,0
T000000608,2024-01-09,100519,Inbound,Growth,325.66,1,0,0
T000000609,2024-01-09,100202,Inbound,Pro,682.86,0,0,0
T000000610,2024-01-09,100763,Inbound,Growth,334.65,1,0,0
T000000611,2024-01-09,100599,Inbound,Starter,215.54,0,0,0
T000000612,2024-01-09,101461,Web,Starter,216.92,1,0,0
T000000613,2024-01-09,100267,Web,Growth,210.36,1,0,0
T000000614,2024-01-09,100626,Partner,Growth,298.29,1,0,0
T000000615,2024-01-09,101350,Inbound,Starter,197.28,1,0,0
T000000616,2024-01-09,101210,Partner,Starter,226.91,1,0,0
T000000617,2024-01-09,101146,Inbound,Growth,359.06,0,0,0
T000000618,2024-01-09,100788,Web,Pro,584.98,0,0,0
T000000619,2024-01-09,101309,Web,Growth,392.9,0,0,0
T000000620,2024-01-09,100335,Inbound,Starter,177.61,1,0,0
T000000621,2024-01-09,101214,Web,Growth,194.64,1,0,0
T000000622,2024-01-09,100870,Web,Starter,236.65,1,0,0
T000000623,2024-01-09,100524,Inbound,Pro,730.43,0,0,0
T000000624,2024-01-09,100327,Web,Starter,153.12,0,0,0
T000000625,2024-01-09,100782,Web,Starter,163.9,1,0,0
T000000626,2024-01-09,100004,Inbound,Growth,279.37,0,0,0
T000000627,2024-01-09,101072,Inbound,Starter,164.05,1,1,0
T000000628,2024-01-09,100353,Web,Starter,160.66,1,0,0
T000000629,2024-01-09,100583,Web,Growth,332.96,1,0,0
T000000630,2024-01-09,100289,Partner,Growth,421.48,1,0,0
T000000631,2024-01-09,100698,Partner,Growth,432.14,0,0,0
T000000632,2024-01-09,100556,Web,Starter,150.57,0,0,0
T000000633,2024-01-09,100281,Outbound,Starter,159.91,1,0,0
T000000634,2024-01-09,101332,Inbound,Growth,277.15,1,0,0
T000000635,2024-01-09,101139,Outbound,Starter,128.04,1,0,0
T000000636,2024-01-09,100581,Web,Starter,142.13,1,0,0
T000000637,2024-01-09,100086,Web,Pro,364.79,1,0,0
T000000638,2024-01-09,101267,Web,Pro,782.57,1,0,0
T000000639,2024-01-09,101045,Inbound,Starter,220.65,1,0,0
T000000640,2024-01-09,100833,Partner,Growth,421.92,1,0,0
T000000641,2024-01-09,100906,Partner,Growth,213.8,1,0,0
T000000642,2024-01-09,100011,Inbound,Starter,172.54,0,0,0
T000000643,2024-01-09,100710,Inbound,Growth,313.31,1,0,0
T000000644,2024-01-09,100283,Web,Starter,232.31,1,0,0
T000000645,2024-01-09,100976,Web,Starter,228.79,1,0,0
T000000646,2024-01-09,101396,Web,Pro,791.99,1,0,0
T000000647,2024-01-09,100796,Inbound,Growth,446.01,1,0,0
T000000648,2024-01-09,100906,Partner,Starter,180.28,1,0,0
T000000649,2024-01-09,101001,Inbound,Growth,422.47,0,0,0
T000000650,2024-01-09,101394,Inbound,Pro,517.11,1,0,0
T000000651,2024-01-09,100057,Partner,Starter,239.14,1,0,0
T000000652,2024-01-09,100465,Inbound,Pro,584.12,1,0,0
T000000653,2024-01-09,100402,Web,Pro,387.99,0,0,0
T000000654,2024-01-09,101074,Outbound,Starter,206.81,1,0,0
T000000655,2024-01-09,100671,Inbound,Growth,324.89,1,0,0
T000000656,2024-01-09,101158,Inbound,Growth,197.61,1,0,0
T000000657,2024-01-09,100708,Web,Growth,182.58,1,0,0
T000000658,2024-01-09,101463,Inbound,Starter,208.38,1,0,0
T000000659,2024-01-09,101150,Inbound,Starter,185.1,1,0,0
T000000660,2024-01-09,100027,Outbound,Starter,112.2,1,0,0
T000000661,2024-01-09,101482,Inbound,Growth,386.14,1,0,0
T000000662,2024-01-10,101428,Outbound,Growth,389.43,1,0,0
T000000663,2024-01-10,101170,Partner,Starter,130.48,1,0,0
T000000664,2024-01-10,101072,Web,Starter,253.19,0,0,0
T000000665,2024-01-10,100898,Web,Starter,251.37,1,0,0
T000000666,2024-01-10,100841,Outbound,Pro,460.82,1,0,0
T000000667,2024-01-10,100799,Web,Growth,203.64,1,0,0
T000000668,2024-01-10,100271,Inbound,Pro,735.4,0,0,0
T000000669,2024-01-10,100621,Web,Pro,478.82,1,0,0
T000000670,2024-01-10,101270,Web,Pro,605.57,1,0,0
T000000671,2024-01-10,100059,Web,Growth,562.39,0,1,0
T000000672,2024-01-10,101241,Outbound,Starter,70.3,1,0,0
T000000673,2024-01-10,100848,Outbound,Starter,215.04,1,0,0
T000000674,2024-01-10,100524,Inbound,Starter,259.9,1,0,0
T000000675,2024-01-10,100171,Inbound,Growth,292.57,1,0,0
T000000676,2024-01-10,101145,Outbound,Starter,215.39,0,0,0
T000000677,2024-01-10,100001,Web,Starter,234.07,1,0,0
T000000678,2024-01-10,100814,Outbound,Growth,385.08,1,0,0
T000000679,2024-01-10,100243,Inbound,Starter,90.9,1,0,0
T000000680,2024-01-10,101363,Web,Starter,181.25,1,0,0
T000000681,2024-01-10,100273,Inbound,Starter,218.37,1,0,0
T000000682,2024-01-10,101204,Inbound,Growth,465.57,0,0,0
T000000683,2024-01-10,100861,Web,Starter,171.86,1,0,0
T000000684,2024-01-10,100061,Inbound,Starter,143.45,0,0,0
T000000685,2024-01-10,101080,Outbound,Starter,128.18,0,0,0
T000000686,2024-01-10,101318,Partner,Growth,368.11,1,0,0
T000000687,2024-01-10,100332,Inbound,Starter,277.56,1,0,0
T000000688,2024-01-10,101452,Inbound,Starter,188.87,0,0,0
T000000689,2024-01-10,101197,Inbound,Pro,625.55,1,0,0
T000000690,2024-01-10,101113,Outbound,Pro,631.63,1,0,0
T000000691,2024-01-10,100504,Web,Starter,208.92,1,0,0
T000000692,2024-01-10,100179,Outbound,Starter,246.23,1,0,0
T000000693,2024-01-10,100643,Outbound,Starter,105.63,0,0,0
T000000694,2024-01-10,101211,Outbound,Growth,412.8,1,0,0
T000000695,2024-01-10,100879,Web,Starter,204.26,1,0,0
T000000696,2024-01-10,100971,Inbound,Pro,545.77,1,0,0
T000000697,2024-01-10,101171,Web,Growth,417.68,1,0,0
T000000698,2024-01-10,100508,Outbound,Growth,269.25,0,0,0
T000000699,2024-01-10,100056,Web,Starter,169.49,0,0,0
T000000700,2024-01-10,101326,Inbound,Pro,533.82,0,0,0
T000000701,2024-01-10,100920,Inbound,Growth,330.54,1,0,0
T000000702,2024-01-10,100848,Partner,Growth,213.52,1,0,0
T000000703,2024-01-10,100859,Inbound,Starter,201.8,0,0,0
T000000704,2024-01-10,101279,Web,Growth,338.43,1,0,0
T000000705,2024-01-10,101153,Web,Growth,337.86,0,0,0
T000000706,2024-01-10,101005,Web,Pro,610.44,1,0,0
T000000707,2024-01-10,101173,Inbound,Growth,490.51,1,0,0
T000000708,2024-01-10,100432,Web,Growth,441.0,1,0,0
T000000709,2024-01-10,101067,Inbound,Starter,149.19,1,0,0
T000000710,2024-01-10,101462,Web,Growth,308.1,1,0,0
T000000711,2024-01-10,100352,Web,Pro,488.27,0,0,0
T000000712,2024-01-10,100856,Partner,Growth,353.57,1,0,0
T000000713,2024-01-10,101021,Web,Starter,141.41,1,0,0
T000000714,2024-01-10,100775,Partner,Starter,169.41,1,0,0
T000000715,2024-01-10,101453,Partner,Growth,406.83,1,0,0
T000000716,2024-01-10,100605,Inbound,Pro,591.78,1,0,0
T000000717,2024-01-10,100326,Web,Starter,181.36,0,0,0
T000000718,2024-01-10,100204,Outbound,Starter,163.51,0,0,0
T000000719,2024-01-10,101273,Inbound,Pro,429.01,1,0,0
T000000720,2024-01-10,101029,Web,Growth,317.44,0,0,0
T000000721,2024-01-10,100866,Inbound,Starter,241.6,1,0,0
T000000722,2024-01-10,100646,Web,Starter,181.2,1,0,0
T000000723,2024-01-10,100614,Inbound,Starter,147.78,1,0,0
T000000724,2024-01-10,101401,Outbound,Starter,253.3,1,0,0
T000000725,2024-01-10,101020,Web,Growth,361.58,1,0,0
T000000726,2024-01-10,101447,Inbound,Growth,217.18,1,0,0
T000000727,2024-01-10,101202,Web,Growth,279.68,0,1,0
T000000728,2024-01-10,101151,Web,Growth,339.46,1,0,0
T000000729,2024-01-10,100830,Web,Starter,243.48,1,0,0
T000000730,2024-01-10,100363,Inbound,Starter,258.85,0,0,0
T000000731,2024-01-10,100980,Web,Starter,138.53,0,0,0
T000000732,2024-01-10,101073,Outbound,Starter,195.87,1,0,0
T000000733,2024-01-10,100782,Outbound,Growth,308.04,0,0,0
T000000734,2024-01-10,100030,Outbound,Starter,282.79,0,0,0
T000000735,2024-01-10,101440,Outbound,Growth,239.51,1,0,0
T000000736,2024-01-10,101239,Partner,Starter,268.91,1,0,0
T000000737,2024-01-10,100528,Inbound,Starter,189.82,1,0,0
T000000738,2024-01-10,100740,Outbound,Starter,117.93,0,0,0
T000000739,2024-01-10,100185,Web,Growth,187.38,1,0,0
T000000740,2024-01-10,101405,Outbound,Growth,187.22,1,0,0
T000000741,2024-01-10,100345,Inbound,Growth,300.88,0,0,0
T000000742,2024-01-10,100566,Outbound,Starter,184.35,1,0,0
T000000743,2024-01-10,100642,Outbound,Growth,277.57,1,0,0
T000000744,2024-01-10,100394,Web,Growth,453.2,0,0,0
T000000745,2024-01-10,100952,Web,Starter,155.62,0,1,0
T000000746,2024-01-10,101492,Partner,Starter,190.65,0,0,0
T000000747,2024-01-10,101282,Web,Starter,179.8,1,0,0
T000000748,2024-01-10,100796,Inbound,Starter,199.27,1,0,0
T000000749,2024-01-10,100196,Web,Pro,232.08,1,0,0
T000000750,2024-01-10,101294,Inbound,Starter,201.85,1,0,0
T000000751,2024-01-10,100385,Outbound,Growth,336.63,1,0,0
T000000752,2024-01-10,101366,Inbound,Growth,478.44,0,0,0
T000000753,2024-01-10,100593,Inbound,Starter,196.84,1,0,0
T000000754,2024-01-11,100777,Web,Growth,331.07,0,0,0
T000000755,2024-01-11,101148,Inbound,Starter,198.76,1,0,0
T000000756,2024-01-11,100067,Inbound,Growth,260.05,1,0,0
T000000757,2024-01-11,100049,Outbound,Starter,116.66,1,0,0
T000000758,2024-01-11,100795,Web,Growth,312.86,0,0,0
T000000759,2024-01-11,101434,Outbound,Growth,337.52,0,0,0
T000000760,2024-01-11,100866,Web,Starter,153.83,1,0,0
T000000761,2024-01-11,100016,Web,Starter,154.66,1,0,0
T000000762,2024-01-11,101048,Web,Starter,192.91,1,0,0
T000000763,2024-01-11,100641,Inbound,Starter,277.82,1,0,0
T000000764,2024-01-11,100958,Outbound,Starter,195.45,1,0,0
T000000765,2024-01-11,100525,Inbound,Pro,529.13,1,0,0
T000000766,2024-01-11,100012,Inbound,Starter,219.49,1,0,0
T000000767,2024-01-11,100027,Inbound,Starter,242.16,1,0,0
T000000768,2024-01-11,100947,Inbound,Growth,218.48,1,0,0
T000000769,2024-01-11,100952,Inbound,Starter,154.42,1,0,0
T000000770,2024-01-11,100483,Partner,Starter,158.54,1,0,0
T000000771,2024-01-11,100123,Outbound,Growth,244.34,1,0,0
T000000772,2024-01-11,101159,Inbound,Growth,328.39,1,0,0
T000000773,2024-01-11,100226,Web,Growth,302.36,1,0,0
T000000774,2024-01-11,100282,Partner,Starter,185.69,1,0,0
T000000775,2024-01-11,100678,Web,Growth,271.07,1,0,0
T000000776,2024-01-11,101074,Web,Pro,489.88,0,0,0
T000000777,2024-01-11,101492,Inbound,Pro,414.51,0,0,0
T000000778,2024-01-11,100938,Web,Pro,347.87,0,0,0
T000000779,2024-01-11,101440,Web,Starter,203.59,1,0,0
T000000780,2024-01-11,100978,Web,Pro,446.78,0,0,0
T000000781,2024-01-11,101271,Partner,Growth,356.82,1,0,0
T000000782,2024-01-11,100263,Outbound,Growth,400.87,1,0,0
T000000783,2024-01-11,100084,Outbound,Growth,405.24,1,0,0
T000000784,2024-01-11,101003,Web,Pro,582.71,1,0,0
T000000785,2024-01-11,101462,Partner,Starter,193.76,1,0,0
T000000786,2024-01-11,101105,Inbound,Growth,354.95,1,0,0
T000000787,2024-01-11,100514,Inbound,Growth,297.23,0,1,0
T000000788,2024-01-11,100734,Inbound,Growth,363.53,1,0,0
T000000789,2024-01-11,100168,Inbound,Growth,190.98,0,0,0
T000000790,2024-01-11,100510,Outbound,Starter,147.89,0,0,0
T000000791,2024-01-11,101024,Web,Starter,150.63,1,0,0
T000000792,2024-01-11,100249,Inbound,Starter,279.37,1,0,0
T000000793,2024-01-11,100722,Inbound,Growth,286.83,1,0,0
T000000794,2024-01-11,100434,Inbound,Growth,192.94,1,0,0
T000000795,2024-01-11,100736,Partner,Growth,324.37,0,0,0
T000000796,2024-01-11,101145,Web,Growth,281.38,1,0,0
T000000797,2024-01-11,101327,Partner,Growth,235.39,1,0,0
T000000798,2024-01-11,100614,Web,Starter,135.63,1,0,0
T000000799,2024-01-11,101240,Web,Growth,422.14,0,0,0
T000000800,2024-01-11,101054,Web,Pro,506.44,1,0,0
T000000801,2024-01-11,101382,Web,Growth,295.55,1,1,0
T000000802,2024-01-11,101110,Outbound,Pro,472.43,1,0,0
T000000803,2024-01-11,100826,Partner,Pro,858.72,1,0,0
T000000804,2024-01-11,101011,Outbound,Starter,235.69,1,0,0
T000000805,2024-01-11,100476,Web,Growth,267.79,0,0,0
T000000806,2024-01-11,101010,Inbound,Growth,311.1,1,0,0
T000000807,2024-01-11,101063,Inbound,Growth,356.85,1,0,0
T000000808,2024-01-11,100916,Inbound,Starter,185.15,0,0,0
